#{"t_start": 1737965427.0361888, "env_id": "None"}
r,l,t
8.0,10,85.58445
6.0,12,85.590371
7.0,10,85.595561
8.0,10,85.600734
5.0,12,85.606683
3.0,14,85.613445
5.0,10,85.618438
6.0,12,85.624389
3.0,13,85.630832
4.0,13,85.637213
6.0,10,85.642235
6.0,12,85.648171
4.0,12,85.654016
5.0,12,85.659997
6.0,11,85.665385
8.0,11,85.670874
6.0,10,85.676053
7.0,10,85.681168
5.0,11,85.686884
2.0,15,85.694264
4.0,14,85.701215
6.0,12,85.707152
3.0,15,86.198893
5.0,11,86.204582
7.0,11,86.210026
7.0,10,86.2152
6.0,10,86.220375
6.0,11,86.225908
2.0,15,86.2334
4.0,12,86.239412
4.0,14,86.246598
5.0,12,86.252689
6.0,11,86.258105
5.0,13,86.264612
5.0,11,86.270164
4.0,14,86.277051
7.0,10,86.282008
5.0,13,86.28845
8.0,10,86.293485
4.0,11,86.299281
9.0,10,86.304543
3.0,15,86.312021
8.0,10,86.317158
6.0,10,86.322591
6.0,10,86.327835
5.0,10,86.332951
6.0,10,86.338158
8.0,10,86.343286
6.0,10,86.348414
5.0,11,86.354608
6.0,10,86.35983
4.0,13,86.366822
9.0,11,86.372977
5.0,12,86.379327
5.0,11,86.385018
3.0,15,86.392656
6.0,12,86.399366
6.0,10,86.404843
6.0,10,86.409995
7.0,12,86.416428
5.0,12,86.422501
4.0,13,86.429166
3.0,14,86.436379
6.0,10,86.441555
7.0,10,86.447144
3.0,13,86.453769
-8.0,25,86.965729
3.0,14,86.972866
7.0,11,86.978376
3.0,13,86.985116
8.0,11,86.990563
6.0,11,86.996144
6.0,10,87.001198
8.0,10,87.006147
7.0,10,87.011218
7.0,11,87.016637
6.0,10,87.021782
6.0,11,87.027303
7.0,10,87.032246
8.0,10,87.03722
8.0,10,87.04222
8.0,10,87.047248
6.0,12,87.053144
5.0,10,87.058343
4.0,13,87.064963
5.0,11,87.070508
6.0,10,87.075413
7.0,10,87.08037
4.0,12,87.086249
6.0,13,87.092655
7.0,11,87.098081
7.0,10,87.102977
5.0,11,87.108481
5.0,12,87.114359
10.0,10,87.119375
4.0,15,87.1268
9.0,10,87.131851
3.0,14,87.13879
2.0,15,87.14615
6.0,12,87.152145
6.0,11,87.157581
5.0,11,87.163204
5.0,11,87.168762
6.0,10,87.173709
1.0,14,87.181295
4.0,12,87.187335
3.0,13,87.193908
5.0,11,87.199444
7.0,10,87.204493
6.0,10,87.209509
6.0,10,87.716989
6.0,10,87.722383
8.0,10,87.727645
7.0,10,87.732857
6.0,10,87.738004
3.0,13,87.744561
3.0,12,87.750693
3.0,15,87.758134
3.0,15,87.765652
4.0,12,87.77176
7.0,10,87.776795
4.0,12,87.782964
7.0,10,87.788086
6.0,13,87.794662
4.0,11,87.800219
6.0,11,87.805714
5.0,11,87.811317
6.0,12,87.81737
3.0,13,87.823841
7.0,12,87.829729
6.0,11,87.835153
4.0,11,87.840637
4.0,13,87.84708
7.0,10,87.852143
3.0,14,87.859239
5.0,11,87.864753
6.0,11,87.870172
6.0,10,87.875157
6.0,11,87.880571
7.0,11,87.886024
3.0,13,87.892424
7.0,11,87.897852
5.0,13,87.904265
7.0,11,87.909859
4.0,11,87.915347
4.0,13,87.921947
5.0,10,87.926956
4.0,13,87.933292
7.0,11,87.938808
3.0,14,87.945793
6.0,12,87.951723
8.0,10,87.956846
6.0,10,87.961911
8.0,10,87.966861
7.0,10,87.971926
4.0,13,88.477727
6.0,10,88.483096
6.0,11,88.488781
3.0,13,88.49531
3.0,12,88.501307
5.0,12,88.507323
6.0,13,88.513736
6.0,10,88.51878
7.0,11,88.524667
6.0,11,88.530223
4.0,12,88.536228
6.0,12,88.542194
1.0,15,88.5495
7.0,10,88.554466
3.0,14,88.561365
6.0,11,88.566883
7.0,10,88.571936
6.0,12,88.577804
7.0,10,88.58279
7.0,11,88.58821
7.0,10,88.593207
5.0,14,88.600068
4.0,14,88.607
8.0,10,88.612006
5.0,13,88.618503
8.0,10,88.623495
8.0,10,88.628447
4.0,15,88.635841
7.0,12,88.641764
5.0,11,88.647287
7.0,11,88.652725
6.0,11,88.658267
7.0,12,88.664181
6.0,11,88.669577
6.0,11,88.675181
5.0,11,88.681049
8.0,10,88.686082
7.0,10,88.691203
6.0,12,88.697139
7.0,11,88.702612
4.0,12,88.708522
6.0,10,88.713513
6.0,12,88.719458
7.0,10,88.72442
5.0,11,89.21796
8.0,10,89.223496
6.0,10,89.228682
8.0,10,89.233831
5.0,10,89.238985
6.0,11,89.244568
4.0,10,89.249605
4.0,13,89.256024
7.0,10,89.261112
7.0,10,89.26618
7.0,12,89.272328
6.0,12,89.278314
6.0,10,89.283272
5.0,10,89.28835
4.0,13,89.294682
4.0,13,89.301137
7.0,10,89.30633
5.0,12,89.312364
6.0,11,89.317901
6.0,12,89.323986
7.0,10,89.329017
8.0,10,89.33412
3.0,14,89.341071
3.0,14,89.347874
9.0,10,89.353129
6.0,11,89.358681
5.0,13,89.365214
6.0,11,89.370773
6.0,11,89.376517
7.0,10,89.381669
5.0,11,89.38722
6.0,10,89.392325
3.0,14,89.39924
7.0,10,89.404298
6.0,12,89.410333
9.0,10,89.415428
4.0,13,89.42188
4.0,14,89.428763
5.0,12,89.434674
6.0,12,89.440995
4.0,14,89.448233
7.0,10,89.453573
2.0,17,89.462435
5.0,12,89.469139
5.0,12,89.475542
5.0,10,89.98744
7.0,11,89.993513
5.0,12,89.999967
6.0,12,90.006382
5.0,12,90.012716
6.0,10,90.017975
5.0,12,90.024122
5.0,12,90.030563
7.0,12,90.0369
4.0,13,90.043907
5.0,12,90.050108
4.0,13,90.056756
2.0,15,90.064704
4.0,11,90.070606
6.0,11,90.076419
4.0,13,90.083172
7.0,12,90.089557
7.0,10,90.094882
0.0,17,90.103612
7.0,10,90.108846
6.0,12,90.114964
-2.0,18,90.12418
7.0,10,90.12933
7.0,10,90.134513
3.0,14,90.141506
2.0,13,90.148105
7.0,10,90.153053
3.0,14,90.160128
7.0,10,90.165183
8.0,10,90.170271
6.0,10,90.175365
4.0,12,90.181774
6.0,11,90.187335
6.0,12,90.193771
8.0,11,90.199403
7.0,11,90.204923
7.0,10,90.20995
7.0,12,90.215892
8.0,10,90.220979
3.0,13,90.227493
3.0,14,90.234609
7.0,10,90.239761
6.0,10,90.244948
7.0,12,90.743568
9.0,10,90.749154
2.0,16,90.757298
3.0,15,90.764742
4.0,12,90.770755
0.0,16,90.778696
4.0,13,90.785283
6.0,11,90.790792
3.0,12,90.796913
6.0,10,90.801938
6.0,11,90.807458
5.0,12,90.813406
7.0,10,90.818406
7.0,10,90.823379
2.0,15,90.830731
7.0,10,90.83576
7.0,10,90.840737
5.0,12,90.846778
5.0,10,90.851736
7.0,10,90.856816
3.0,13,90.863494
4.0,14,90.870383
5.0,11,90.875825
7.0,10,90.880804
6.0,11,90.886197
7.0,12,90.892139
5.0,14,90.898993
1.0,16,90.906782
7.0,12,90.912723
7.0,10,90.917838
6.0,10,90.922934
5.0,12,90.928827
8.0,10,90.933924
6.0,10,90.939179
4.0,12,90.945176
7.0,10,90.950209
8.0,10,90.95533
2.0,16,90.963351
1.0,16,90.971264
7.0,10,90.976216
5.0,12,90.982116
3.0,12,90.988093
5.0,12,90.994134
5.0,10,91.496519
3.0,15,91.504963
4.0,14,91.512248
6.0,11,91.517856
5.0,12,91.523953
5.0,11,91.52958
7.0,10,91.534707
3.0,13,91.541212
8.0,10,91.546343
7.0,11,91.551963
7.0,11,91.557571
4.0,12,91.563689
7.0,11,91.569689
9.0,10,91.574958
4.0,12,91.581049
2.0,15,91.588617
5.0,11,91.594088
0.0,17,91.602819
3.0,13,91.609242
5.0,13,91.615744
7.0,10,91.620711
6.0,12,91.626707
6.0,11,91.632165
4.0,12,91.638111
6.0,11,91.643649
5.0,12,91.649653
1.0,16,91.657697
4.0,12,91.663672
6.0,10,91.668763
6.0,11,91.67429
9.0,10,91.679844
5.0,12,91.685889
4.0,13,91.692784
6.0,14,91.699902
7.0,11,91.705502
6.0,12,91.711505
6.0,11,91.717099
5.0,12,91.723009
6.0,11,91.728498
3.0,13,91.735033
6.0,12,91.740897
7.0,10,91.746009
5.0,11,91.751448
0.0,15,92.253432
8.0,10,92.258965
5.0,12,92.265084
7.0,11,92.27072
7.0,10,92.275963
4.0,13,92.282516
7.0,11,92.288049
6.0,10,92.293128
1.0,13,92.299573
1.0,17,92.307962
3.0,13,92.314379
7.0,10,92.319406
6.0,11,92.324889
7.0,10,92.329925
5.0,11,92.335397
3.0,13,92.341802
6.0,11,92.347406
7.0,10,92.352357
7.0,10,92.357349
3.0,11,92.36278
5.0,11,92.368244
1.0,15,92.375596
6.0,10,92.380595
7.0,10,92.385532
6.0,11,92.391052
4.0,12,92.397012
5.0,13,92.403379
3.0,12,92.409456
5.0,13,92.415838
5.0,13,92.422453
6.0,13,92.428867
4.0,13,92.435216
1.0,13,92.441822
6.0,10,92.446871
8.0,10,92.451951
7.0,10,92.456925
5.0,12,92.462891
5.0,12,92.468842
6.0,10,92.473869
6.0,10,92.478878
4.0,13,92.485275
8.0,10,92.490299
5.0,10,92.495453
6.0,11,92.500921
3.0,12,92.506805
5.0,12,93.005473
8.0,11,93.011233
3.0,13,93.018008
1.0,15,93.02549
7.0,12,93.031523
7.0,10,93.036602
3.0,15,93.043991
7.0,10,93.049004
6.0,12,93.05495
8.0,10,93.059936
5.0,10,93.064914
1.0,15,93.072216
7.0,10,93.077152
8.0,10,93.082253
6.0,11,93.088031
5.0,12,93.094089
7.0,10,93.0991
5.0,11,93.104681
6.0,12,93.110735
5.0,11,93.116248
6.0,12,93.122466
8.0,10,93.127557
8.0,10,93.132535
6.0,12,93.138498
7.0,10,93.143502
6.0,11,93.148966
5.0,12,93.154996
6.0,11,93.160432
7.0,10,93.165534
4.0,12,93.171454
8.0,10,93.17678
6.0,10,93.182165
6.0,12,93.188505
8.0,10,93.193574
4.0,13,93.199964
7.0,10,93.20488
6.0,12,93.211036
5.0,12,93.217061
3.0,12,93.223049
8.0,11,93.22853
6.0,10,93.233534
3.0,13,93.240043
6.0,12,93.246135
9.0,10,93.251202
2.0,14,93.258115
7.0,10,93.764569
4.0,11,93.770422
7.0,10,93.775561
-1.0,15,93.783235
6.0,10,93.788306
6.0,11,93.794066
8.0,10,93.799288
7.0,10,93.804434
6.0,11,93.810073
6.0,12,93.816287
4.0,12,93.822379
6.0,10,93.827648
4.0,14,93.834683
8.0,11,93.840335
5.0,12,93.846342
7.0,10,93.851335
1.0,15,93.858832
6.0,11,93.864414
5.0,12,93.870398
8.0,10,93.875408
7.0,10,93.880348
6.0,10,93.885517
6.0,11,93.891069
7.0,11,93.896666
-4.0,18,93.90566
5.0,13,93.912139
6.0,11,93.917605
5.0,14,93.924564
6.0,11,93.930076
-1.0,18,93.939231
7.0,11,93.945022
8.0,10,93.950258
5.0,12,93.956392
6.0,11,93.961872
4.0,10,93.96699
4.0,13,93.973446
7.0,10,93.97884
8.0,10,93.983819
6.0,12,93.989754
7.0,11,93.995228
2.0,13,94.001581
10.0,10,94.006618
1.0,17,94.015112
4.0,12,94.521304
7.0,10,94.526736
7.0,10,94.53194
5.0,11,94.53784
3.0,14,94.544874
9.0,10,94.550059
6.0,11,94.555534
5.0,13,94.562024
6.0,11,94.567631
4.0,13,94.574137
6.0,11,94.579714
4.0,13,94.586078
6.0,10,94.591298
5.0,12,94.597303
6.0,11,94.602832
3.0,14,94.609763
7.0,10,94.614863
8.0,10,94.619968
7.0,11,94.62545
8.0,10,94.630443
3.0,13,94.636965
6.0,13,94.643373
8.0,10,94.648364
7.0,10,94.653311
3.0,12,94.65916
7.0,11,94.664773
6.0,10,94.66973
6.0,10,94.674751
5.0,10,94.680239
1.0,16,94.688117
7.0,10,94.693233
4.0,12,94.699224
6.0,10,94.704334
6.0,12,94.710296
2.0,15,94.717695
8.0,10,94.722669
8.0,10,94.727611
5.0,13,94.734114
3.0,13,94.740666
5.0,10,94.745664
5.0,12,94.751635
8.0,10,94.756711
7.0,10,94.76189
-1.0,19,94.7711
4.0,12,94.77716
9.0,10,95.282543
1.0,17,95.291393
6.0,12,95.297602
3.0,12,95.303687
6.0,10,95.308762
5.0,11,95.314489
6.0,11,95.32015
9.0,10,95.32521
4.0,13,95.331761
4.0,13,95.338266
6.0,11,95.343936
8.0,10,95.348953
5.0,12,95.355079
7.0,11,95.360671
6.0,11,95.366195
5.0,11,95.37169
7.0,10,95.376719
4.0,13,95.383182
6.0,10,95.388262
6.0,13,95.394765
4.0,12,95.400711
7.0,10,95.405657
2.0,14,95.412555
5.0,11,95.418158
6.0,12,95.424193
5.0,12,95.430065
3.0,15,95.437785
4.0,11,95.443691
5.0,12,95.449781
5.0,12,95.456013
7.0,11,95.461564
7.0,11,95.46719
5.0,12,95.473163
7.0,10,95.478136
4.0,12,95.483982
9.0,10,95.489069
8.0,10,95.493972
5.0,11,95.499474
4.0,11,95.505005
4.0,12,95.511071
5.0,12,95.517109
6.0,10,95.522145
7.0,11,95.527676
8.0,11,95.53319
5.0,11,96.031985
8.0,10,96.037393
6.0,11,96.042949
5.0,12,96.049009
6.0,11,96.054674
8.0,10,96.059693
7.0,10,96.064733
5.0,11,96.070283
4.0,12,96.076285
6.0,10,96.081444
8.0,10,96.08633
6.0,11,96.09221
-1.0,18,96.101154
2.0,14,96.108374
7.0,10,96.113484
4.0,13,96.119952
6.0,11,96.125565
5.0,13,96.132537
5.0,11,96.138509
7.0,11,96.144847
3.0,16,96.153154
7.0,10,96.158596
1.0,16,96.166944
5.0,12,96.173197
7.0,10,96.178467
6.0,10,96.184004
4.0,12,96.190505
6.0,10,96.195667
8.0,11,96.201273
3.0,15,96.208653
6.0,13,96.215354
5.0,12,96.221457
3.0,12,96.22742
5.0,11,96.233001
7.0,11,96.238475
7.0,10,96.243539
2.0,16,96.251386
6.0,11,96.256824
7.0,11,96.26223
8.0,10,96.267287
6.0,11,96.272743
6.0,10,96.277847
2.0,13,96.284265
7.0,11,96.289721
9.0,10,96.786393
9.0,10,96.791636
9.0,10,96.796895
7.0,10,96.802025
8.0,10,96.807039
6.0,11,96.812667
3.0,14,96.819748
5.0,11,96.825441
6.0,12,96.831491
5.0,10,96.836598
4.0,14,96.84363
0.0,15,96.851068
0.0,17,96.859446
9.0,10,96.864478
8.0,10,96.869475
7.0,10,96.874424
5.0,11,96.879873
6.0,10,96.884829
6.0,11,96.890308
7.0,10,96.895454
7.0,11,96.900867
5.0,10,96.905807
7.0,10,96.910767
4.0,14,96.917706
7.0,10,96.922732
6.0,11,96.928155
5.0,12,96.933994
8.0,10,96.939391
5.0,13,96.945936
6.0,11,96.951537
3.0,13,96.957914
5.0,12,96.963802
2.0,15,96.971482
3.0,13,96.97801
7.0,11,96.983565
7.0,10,96.98853
4.0,15,96.996138
7.0,11,97.001644
3.0,14,97.00871
5.0,10,97.013651
6.0,11,97.019076
3.0,13,97.025496
8.0,10,97.030513
4.0,11,97.035975
6.0,11,97.529958
6.0,11,97.536043
4.0,12,97.542306
6.0,10,97.547355
8.0,10,97.552428
6.0,11,97.558042
7.0,12,97.563974
7.0,10,97.568944
4.0,11,97.574394
7.0,12,97.580437
4.0,14,97.587634
3.0,14,97.594545
1.0,15,97.601886
5.0,11,97.607338
4.0,11,97.612866
6.0,11,97.618317
7.0,10,97.623331
7.0,11,97.629011
6.0,11,97.634648
6.0,10,97.639736
5.0,11,97.645255
8.0,10,97.650301
10.0,10,97.655343
6.0,11,97.661116
5.0,11,97.666784
4.0,12,97.672888
5.0,12,97.679222
8.0,10,97.684478
7.0,10,97.689809
6.0,10,97.695238
5.0,12,97.701895
5.0,12,97.708252
7.0,12,97.71444
5.0,12,97.720581
5.0,12,97.72662
3.0,13,97.733032
2.0,14,97.739929
5.0,12,97.745922
7.0,10,97.750884
8.0,11,97.756393
7.0,12,97.762374
1.0,17,97.770762
5.0,13,97.777162
5.0,13,97.783524
8.0,11,97.788878
6.0,10,98.281429
7.0,10,98.286631
7.0,11,98.29229
6.0,10,98.297456
6.0,12,98.303444
8.0,10,98.308554
8.0,11,98.314074
6.0,11,98.319595
1.0,15,98.327176
5.0,11,98.332722
4.0,15,98.340118
5.0,12,98.346072
6.0,11,98.351636
3.0,12,98.35765
6.0,11,98.363135
5.0,13,98.369647
7.0,10,98.374599
9.0,10,98.379552
7.0,10,98.384435
6.0,12,98.39046
6.0,10,98.395607
5.0,11,98.401278
5.0,11,98.406837
3.0,15,98.414176
5.0,11,98.419729
7.0,10,98.424857
7.0,11,98.430254
3.0,14,98.437289
6.0,10,98.442538
2.0,15,98.450036
2.0,13,98.456552
4.0,12,98.462611
6.0,10,98.467555
5.0,11,98.473044
6.0,11,98.478556
4.0,13,98.485008
6.0,10,98.490117
6.0,12,98.496031
5.0,12,98.502068
4.0,12,98.508169
5.0,11,98.513673
7.0,11,98.519205
7.0,10,98.524152
6.0,11,98.529563
5.0,12,99.018379
4.0,13,99.025236
6.0,13,99.031776
7.0,10,99.036828
7.0,11,99.042436
6.0,10,99.047532
8.0,11,99.053038
8.0,10,99.057989
6.0,13,99.064435
4.0,14,99.071218
8.0,10,99.076338
6.0,10,99.081404
7.0,11,99.08692
7.0,10,99.091972
6.0,10,99.096947
6.0,10,99.101957
5.0,13,99.108344
7.0,12,99.11423
6.0,11,99.119654
7.0,10,99.124694
6.0,12,99.130593
4.0,12,99.136466
7.0,12,99.142308
6.0,11,99.147746
6.0,11,99.153326
5.0,12,99.159319
5.0,11,99.164698
3.0,13,99.171108
4.0,13,99.177893
4.0,14,99.185103
5.0,11,99.190583
5.0,13,99.197183
5.0,11,99.202687
8.0,10,99.207689
5.0,11,99.213238
9.0,10,99.218285
7.0,11,99.223621
4.0,12,99.229699
7.0,12,99.235621
6.0,11,99.241364
4.0,13,99.247886
8.0,10,99.252774
8.0,11,99.258272
5.0,13,99.264713
5.0,10,99.269648
2.0,14,99.770855
2.0,14,99.778074
5.0,11,99.783671
5.0,12,99.789949
7.0,11,99.795534
5.0,12,99.801601
0.0,15,99.808994
8.0,10,99.814043
5.0,10,99.819037
3.0,12,99.82496
6.0,10,99.829985
6.0,10,99.834935
2.0,14,99.841756
9.0,11,99.847268
6.0,11,99.852795
5.0,12,99.858782
6.0,11,99.864322
4.0,12,99.870234
8.0,10,99.875136
0.0,16,99.882982
6.0,13,99.889365
6.0,10,99.89435
6.0,10,99.899304
6.0,12,99.905094
5.0,11,99.910582
7.0,10,99.915506
3.0,13,99.921906
3.0,12,99.927767
7.0,10,99.932802
1.0,15,99.940706
1.0,16,99.948506
4.0,11,99.953931
6.0,11,99.959295
6.0,10,99.964245
8.0,10,99.969186
6.0,11,99.974537
8.0,10,99.979589
5.0,14,99.986404
7.0,10,99.991425
3.0,13,99.997889
3.0,13,100.004332
2.0,13,100.010679
6.0,11,100.016268
7.0,10,100.021245
3.0,14,100.513955
2.0,15,100.521558
6.0,11,100.527183
5.0,11,100.532803
5.0,12,100.538843
9.0,10,100.54383
5.0,10,100.548726
3.0,15,100.556172
5.0,13,100.562578
3.0,13,100.568926
5.0,12,100.574953
4.0,13,100.581255
5.0,11,100.586742
4.0,11,100.592162
8.0,11,100.597666
8.0,10,100.602656
5.0,11,100.608176
5.0,12,100.614118
2.0,15,100.621686
7.0,10,100.626638
6.0,12,100.632499
5.0,13,100.638854
5.0,12,100.64478
6.0,10,100.649807
5.0,13,100.656136
5.0,10,100.661209
4.0,13,100.66756
7.0,11,100.672977
4.0,11,100.678941
3.0,12,100.685276
3.0,13,100.69169
5.0,11,100.697224
7.0,11,100.702734
9.0,10,100.707694
8.0,10,100.712679
5.0,11,100.718087
7.0,10,100.723041
3.0,14,100.729873
7.0,11,100.735303
5.0,11,100.740693
3.0,12,100.746588
6.0,10,100.751518
6.0,10,100.756469
7.0,10,100.761348
7.0,10,101.250318
8.0,11,101.256064
6.0,10,101.261159
6.0,11,101.266992
4.0,12,101.273088
5.0,11,101.278544
8.0,10,101.283528
4.0,12,101.289402
8.0,11,101.294897
1.0,15,101.302253
6.0,11,101.307678
5.0,11,101.31319
6.0,10,101.318169
6.0,11,101.323601
6.0,12,101.329728
5.0,11,101.335164
4.0,12,101.340981
5.0,11,101.346599
5.0,13,101.353042
5.0,11,101.358493
6.0,12,101.364335
7.0,10,101.369441
6.0,10,101.374331
8.0,10,101.379302
8.0,10,101.38424
7.0,10,101.389174
7.0,10,101.394088
6.0,11,101.399505
4.0,11,101.405026
7.0,10,101.40997
7.0,10,101.414921
8.0,10,101.419892
8.0,11,101.4253
3.0,14,101.432116
3.0,15,101.439775
7.0,10,101.444752
5.0,13,101.451204
5.0,12,101.457179
3.0,14,101.464031
6.0,12,101.469927
6.0,11,101.475332
8.0,10,101.480217
8.0,10,101.485129
4.0,13,101.49143
2.0,15,101.499108
3.0,13,101.988614
7.0,10,101.993919
7.0,10,101.999006
6.0,10,102.004119
8.0,10,102.009189
6.0,10,102.0142
7.0,12,102.020291
5.0,12,102.026284
4.0,13,102.032564
0.0,16,102.0403
6.0,11,102.045823
4.0,12,102.051758
8.0,10,102.056692
7.0,10,102.061669
6.0,11,102.067198
6.0,11,102.072888
5.0,11,102.078369
2.0,14,102.08522
-1.0,16,102.093088
4.0,13,102.099502
5.0,12,102.10544
3.0,13,102.111751
2.0,13,102.118233
6.0,11,102.123687
-3.0,19,102.132902
7.0,10,102.137765
7.0,10,102.142709
6.0,10,102.147599
4.0,12,102.153535
5.0,11,102.159066
7.0,10,102.163899
6.0,11,102.16921
5.0,12,102.175142
6.0,10,102.180411
4.0,12,102.186642
3.0,14,102.193879
6.0,11,102.199481
8.0,10,102.204597
4.0,13,102.211118
6.0,10,102.216178
6.0,11,102.221693
4.0,13,102.228116
10.0,10,102.233176
6.0,10,102.238246
7.0,11,102.738403
6.0,10,102.743663
8.0,10,102.748845
4.0,11,102.754463
4.0,13,102.760999
5.0,11,102.766559
5.0,10,102.771616
4.0,12,102.777763
6.0,11,102.783465
8.0,10,102.788797
8.0,10,102.793867
4.0,13,102.800447
8.0,10,102.805445
5.0,13,102.81191
7.0,11,102.817724
5.0,10,102.822919
3.0,15,102.830502
6.0,10,102.835613
3.0,13,102.842168
6.0,10,102.847163
7.0,11,102.852538
6.0,12,102.858607
6.0,10,102.863566
2.0,12,102.869459
5.0,10,102.874534
4.0,13,102.880935
8.0,10,102.885956
4.0,13,102.892339
7.0,10,102.897305
6.0,11,102.902751
4.0,12,102.90868
3.0,12,102.914598
6.0,11,102.919992
1.0,16,102.927765
6.0,10,102.932801
7.0,10,102.937953
4.0,12,102.943899
8.0,11,102.949395
5.0,11,102.954936
7.0,10,102.959961
4.0,10,102.9652
8.0,10,102.970523
4.0,12,102.976912
8.0,10,102.982227
7.0,10,102.987659
8.0,11,102.993758
5.0,11,103.489548
6.0,12,103.49578
8.0,11,103.501375
7.0,10,103.506432
5.0,11,103.512011
3.0,14,103.518934
7.0,10,103.523907
5.0,11,103.529451
4.0,13,103.535927
7.0,10,103.540973
5.0,10,103.546207
5.0,10,103.551242
7.0,12,103.557242
6.0,11,103.562633
3.0,14,103.569545
4.0,11,103.574965
6.0,11,103.580364
5.0,10,103.585232
7.0,10,103.590258
6.0,13,103.596562
8.0,10,103.601587
7.0,10,103.606613
4.0,13,103.613055
5.0,12,103.618924
6.0,11,103.624217
6.0,12,103.630086
4.0,13,103.636347
5.0,11,103.641735
4.0,11,103.647115
6.0,10,103.652181
9.0,10,103.657325
5.0,11,103.662795
7.0,10,103.667759
4.0,14,103.674654
5.0,11,103.680445
6.0,10,103.685553
6.0,11,103.690959
7.0,10,103.696059
6.0,12,103.701991
-1.0,18,103.710756
5.0,11,103.716092
5.0,13,103.722577
6.0,10,103.727464
6.0,11,103.732908
6.0,10,103.737801
4.0,13,104.23178
3.0,14,104.239132
4.0,13,104.245672
3.0,14,104.252621
5.0,11,104.258211
8.0,11,104.263766
7.0,10,104.269078
8.0,10,104.274118
8.0,10,104.279212
7.0,11,104.284751
5.0,13,104.291313
7.0,10,104.296343
8.0,10,104.301425
6.0,11,104.307068
6.0,11,104.312581
7.0,12,104.31849
6.0,12,104.324408
7.0,10,104.329712
6.0,10,104.335151
7.0,10,104.340402
6.0,10,104.345405
4.0,14,104.352165
6.0,10,104.357158
6.0,11,104.362803
5.0,12,104.368786
6.0,11,104.37436
8.0,10,104.379247
7.0,10,104.384244
4.0,13,104.390527
5.0,11,104.395935
6.0,11,104.401368
7.0,10,104.406424
4.0,11,104.411873
5.0,12,104.417871
5.0,13,104.424374
6.0,11,104.429861
7.0,11,104.435469
6.0,11,104.441008
6.0,10,104.445891
6.0,10,104.451177
4.0,13,104.457766
2.0,15,104.465191
7.0,11,104.470865
5.0,11,104.476434
5.0,11,104.481984
6.0,11,104.993511
7.0,11,105.000226
6.0,10,105.005835
0.0,16,105.014894
6.0,11,105.021076
8.0,11,105.026935
4.0,13,105.034158
4.0,13,105.0415
2.0,15,105.049606
7.0,11,105.055346
4.0,13,105.062031
4.0,13,105.068804
7.0,11,105.074496
8.0,10,105.079666
5.0,10,105.084846
8.0,10,105.089923
7.0,10,105.095082
7.0,10,105.100259
6.0,12,105.10634
5.0,12,105.112831
6.0,11,105.118422
6.0,10,105.123565
5.0,11,105.1291
8.0,10,105.134254
5.0,11,105.139906
3.0,14,105.146902
6.0,11,105.152553
8.0,10,105.157848
4.0,14,105.164984
9.0,10,105.170016
4.0,13,105.176733
1.0,16,105.185125
4.0,14,105.192409
8.0,11,105.197965
4.0,12,105.204002
9.0,10,105.209164
6.0,10,105.214357
5.0,13,105.220919
7.0,11,105.226565
7.0,10,105.23183
6.0,11,105.237451
6.0,11,105.243155
7.0,10,105.248433
6.0,12,105.254445
6.0,10,105.768526
4.0,13,105.776338
7.0,10,105.781808
7.0,12,105.78861
8.0,10,105.793934
5.0,13,105.801081
3.0,12,105.807666
5.0,11,105.813502
5.0,14,105.820687
6.0,11,105.826647
4.0,11,105.832515
9.0,10,105.837866
5.0,10,105.843096
5.0,13,105.849783
5.0,10,105.85505
6.0,10,105.860183
4.0,11,105.866039
5.0,13,105.872819
6.0,11,105.878725
5.0,12,105.885149
7.0,10,105.890286
4.0,11,105.895823
2.0,15,105.903656
5.0,13,105.91037
0.0,16,105.918547
1.0,15,105.92627
7.0,12,105.932514
4.0,11,105.938148
9.0,10,105.943345
3.0,14,105.950846
8.0,10,105.956237
7.0,10,105.961621
8.0,10,105.966982
6.0,11,105.972654
7.0,11,105.978395
7.0,11,105.984256
5.0,14,105.991362
5.0,13,105.998047
7.0,10,106.003337
5.0,11,106.009045
5.0,12,106.015191
7.0,10,106.020325
5.0,11,106.02593
6.0,11,106.031582
6.0,11,106.037246
5.0,12,106.543948
8.0,11,106.549887
5.0,11,106.555633
3.0,14,106.563045
7.0,11,106.568748
8.0,10,106.573855
7.0,10,106.578984
8.0,11,106.584645
6.0,10,106.589795
8.0,10,106.594891
7.0,11,106.600465
8.0,10,106.605503
3.0,15,106.613732
6.0,12,106.619951
6.0,10,106.625099
4.0,12,106.63111
5.0,12,106.637305
5.0,11,106.642825
8.0,10,106.648024
1.0,14,106.655309
2.0,15,106.662976
5.0,10,106.668088
4.0,13,106.674639
6.0,12,106.680622
8.0,10,106.685861
