#{"t_start": 1737988432.2088268, "env_id": "None"}
r,l,t
0.0,31,120.112737
-1.0,31,120.115907
0.0,31,120.119114
-1.0,31,120.122331
-1.0,31,120.12552
-1.0,31,120.128704
0.0,31,120.131905
0.0,31,120.135145
0.0,31,120.138342
-1.0,31,120.141543
0.0,31,120.144817
0.0,31,120.148006
0.0,31,120.151162
0.0,31,120.154418
0.0,31,120.157654
-1.0,31,120.16094
0.0,31,120.164135
0.0,31,120.167336
0.0,31,120.170602
0.0,31,120.173792
0.0,31,120.177051
-3.0,31,120.180246
0.0,31,120.18344
0.0,31,120.186672
0.0,31,120.189884
-1.0,31,120.19317
-1.0,31,120.196389
0.0,31,120.199664
0.0,31,120.202882
0.0,31,120.206085
0.0,31,120.209364
-1.0,31,120.212609
-2.0,31,120.215837
-1.0,31,120.219103
0.0,31,120.222305
0.0,31,120.225561
0.0,31,120.228763
0.0,31,120.232015
0.0,31,120.235222
0.0,31,120.238477
0.0,31,120.241689
0.0,31,120.244879
0.0,31,120.24813
0.0,31,120.251336
0.0,31,120.254574
0.0,31,120.257755
-2.0,31,120.261015
0.0,31,120.264219
-1.0,31,120.267478
0.0,31,120.347332
0.0,31,120.35063
0.0,31,120.353852
-4.0,31,120.357063
0.0,31,120.360252
0.0,31,120.363452
0.0,31,120.366626
0.0,31,120.369802
0.0,31,120.372998
0.0,31,120.376191
-1.0,31,120.379372
0.0,31,120.382572
0.0,31,120.385749
0.0,31,120.388899
0.0,31,120.392073
0.0,31,120.39525
0.0,31,120.398451
0.0,31,120.401621
0.0,31,120.404793
0.0,31,120.40797
0.0,31,120.411147
0.0,31,120.414306
0.0,31,120.417465
0.0,31,120.420659
0.0,31,120.423833
-1.0,31,120.427002
-1.0,31,120.430173
0.0,31,120.433347
0.0,31,120.436498
0.0,31,120.43967
0.0,31,120.442825
0.0,31,120.445981
-1.0,31,120.449136
0.0,31,120.45229
0.0,31,120.455449
-1.0,31,120.458631
0.0,31,120.461812
-2.0,31,120.464993
0.0,31,120.468163
0.0,31,120.47135
0.0,31,120.474521
0.0,31,120.477671
0.0,31,120.480826
-1.0,31,120.484
0.0,31,120.487154
0.0,31,120.490318
-1.0,31,120.493473
0.0,31,120.496677
0.0,31,120.499814
0.0,31,120.50296
-2.0,31,120.506104
0.0,31,120.509279
0.0,31,120.512421
0.0,31,120.515577
0.0,31,120.518741
-1.0,31,120.521891
-1.0,31,120.52503
0.0,31,120.528171
-1.0,31,120.531313
0.0,31,120.534445
0.0,31,120.53761
0.0,31,120.54073
0.0,31,120.543873
-1.0,31,120.547021
0.0,31,120.550155
0.0,31,120.553297
0.0,31,120.63269
0.0,31,120.635975
-1.0,31,120.639065
0.0,31,120.642204
0.0,31,120.64536
-1.0,31,120.64863
0.0,31,120.651858
-1.0,31,120.655059
0.0,31,120.658271
0.0,31,120.661482
0.0,31,120.664704
0.0,31,120.667929
0.0,31,120.671144
0.0,31,120.674522
0.0,31,120.677722
0.0,31,120.680964
0.0,31,120.684228
0.0,31,120.687581
-1.0,31,120.690853
0.0,31,120.694211
0.0,31,120.697488
0.0,31,120.700822
-1.0,31,120.704112
-1.0,31,120.707463
0.0,31,120.710806
0.0,31,120.714093
0.0,31,120.717434
-1.0,31,120.720757
0.0,31,120.724088
0.0,31,120.727392
-1.0,31,120.730716
0.0,31,120.734035
0.0,31,120.737354
0.0,31,120.740615
0.0,31,120.743951
0.0,31,120.747268
-1.0,31,120.75053
0.0,31,120.753864
0.0,31,120.757184
0.0,31,120.760439
0.0,31,120.763793
0.0,31,120.767041
0.0,31,120.770358
0.0,31,120.773691
0.0,31,120.776964
0.0,31,120.780277
0.0,31,120.78361
0.0,31,120.786825
0.0,31,120.790144
0.0,31,120.793486
-1.0,31,120.796747
-1.0,31,120.800064
-1.0,31,120.803365
0.0,31,120.806672
-2.0,31,120.809933
0.0,31,120.81325
0.0,31,120.816567
0.0,31,120.819886
0.0,31,120.823145
0.0,31,120.82646
-1.0,31,120.829776
0.0,31,120.833041
-1.0,31,120.836346
0.0,31,120.83965
-1.0,31,120.842921
0.0,31,120.846218
-1.0,31,120.849536
0.0,31,120.928513
0.0,31,120.931767
0.0,31,120.935007
0.0,31,120.938206
0.0,31,120.941412
-2.0,31,120.94462
-2.0,31,120.947805
-1.0,31,120.950982
0.0,31,120.954173
0.0,31,120.957387
-1.0,31,120.960567
0.0,31,120.963739
0.0,31,120.966917
-1.0,31,120.970118
0.0,31,120.973297
0.0,31,120.976476
0.0,31,120.979668
0.0,31,120.982839
0.0,31,120.986007
-1.0,31,120.989168
0.0,31,120.992361
0.0,31,120.995581
0.0,31,120.998791
-1.0,31,121.001965
0.0,31,121.00515
0.0,31,121.008321
0.0,31,121.011481
0.0,31,121.01466
0.0,31,121.017841
0.0,31,121.021001
0.0,31,121.02414
0.0,31,121.02729
0.0,31,121.030461
-1.0,31,121.033623
0.0,31,121.036794
0.0,31,121.03997
0.0,31,121.043157
0.0,31,121.046358
0.0,31,121.049525
0.0,31,121.052714
0.0,31,121.055875
-1.0,31,121.059042
0.0,31,121.062184
0.0,31,121.065357
0.0,31,121.068508
-1.0,31,121.07165
0.0,31,121.074812
-1.0,31,121.077968
0.0,31,121.081117
0.0,31,121.084273
-1.0,31,121.087549
0.0,31,121.090723
0.0,31,121.093877
0.0,31,121.097073
-1.0,31,121.100319
0.0,31,121.103892
-4.0,31,121.107153
0.0,31,121.110361
-1.0,31,121.113581
0.0,31,121.116798
0.0,31,121.119999
0.0,31,121.123191
0.0,31,121.126378
-1.0,31,121.129563
-1.0,31,121.132738
0.0,31,121.135925
0.0,31,121.215456
0.0,31,121.218645
0.0,31,121.221948
0.0,31,121.225249
0.0,31,121.22852
0.0,31,121.231847
-2.0,31,121.235115
0.0,31,121.238441
0.0,31,121.241736
0.0,31,121.244979
0.0,31,121.248294
-3.0,31,121.251619
-2.0,31,121.254897
-2.0,31,121.258214
0.0,31,121.261532
0.0,31,121.264756
0.0,31,121.268067
-1.0,31,121.271394
0.0,31,121.274716
0.0,31,121.277946
0.0,31,121.281253
-1.0,31,121.284578
0.0,31,121.287875
-2.0,31,121.291124
0.0,31,121.294423
0.0,31,121.297726
0.0,31,121.301031
0.0,31,121.304262
-2.0,31,121.30757
-1.0,31,121.310877
0.0,31,121.314143
-1.0,31,121.317466
-1.0,31,121.320784
0.0,31,121.324024
-2.0,31,121.327333
0.0,31,121.330657
0.0,31,121.333908
0.0,31,121.337202
0.0,31,121.3405
-3.0,31,121.343832
0.0,31,121.347077
0.0,31,121.350386
0.0,31,121.353677
0.0,31,121.356925
0.0,31,121.360232
-1.0,31,121.363499
0.0,31,121.366779
0.0,31,121.37009
0.0,31,121.37333
-1.0,31,121.376595
-3.0,31,121.379876
-4.0,31,121.383194
0.0,31,121.386498
0.0,31,121.389813
-1.0,31,121.393068
-1.0,31,121.39637
0.0,31,121.399674
0.0,31,121.402941
0.0,31,121.406207
0.0,31,121.40945
0.0,31,121.412754
0.0,31,121.416053
0.0,31,121.41936
-2.0,31,121.422586
0.0,31,121.425891
0.0,31,121.429151
0.0,31,121.508642
0.0,31,121.511868
0.0,31,121.515239
0.0,31,121.518533
0.0,31,121.52191
0.0,31,121.525172
0.0,31,121.528568
0.0,31,121.531954
0.0,31,121.535269
0.0,31,121.53867
0.0,31,121.541986
0.0,31,121.545364
-1.0,31,121.548689
-2.0,31,121.552073
-1.0,31,121.555439
0.0,31,121.558762
-3.0,31,121.562144
0.0,31,121.565518
0.0,31,121.568816
0.0,31,121.572167
0.0,31,121.575493
0.0,31,121.57881
-1.0,31,121.582158
0.0,31,121.585582
0.0,31,121.588927
0.0,31,121.592303
0.0,31,121.595637
0.0,31,121.599029
0.0,31,121.602455
0.0,31,121.605628
0.0,31,121.608748
0.0,31,121.61188
-1.0,31,121.614965
-1.0,31,121.618045
0.0,31,121.621132
-3.0,31,121.624204
0.0,31,121.627263
0.0,31,121.63036
0.0,31,121.6334
0.0,31,121.636496
0.0,31,121.639547
0.0,31,121.642603
0.0,31,121.645676
0.0,31,121.648738
-1.0,31,121.651783
-1.0,31,121.654829
0.0,31,121.657947
0.0,31,121.661009
-1.0,31,121.664083
-2.0,31,121.66713
-1.0,31,121.670184
-1.0,31,121.673241
0.0,31,121.676283
0.0,31,121.679318
0.0,31,121.682362
0.0,31,121.685467
0.0,31,121.688537
0.0,31,121.691578
0.0,31,121.694617
0.0,31,121.697693
0.0,31,121.700736
0.0,31,121.703787
0.0,31,121.706806
0.0,31,121.709859
0.0,31,121.712896
0.0,31,121.715937
0.0,31,121.795345
-1.0,31,121.798588
0.0,31,121.801788
0.0,31,121.805017
0.0,31,121.808186
0.0,31,121.811362
-1.0,31,121.814558
0.0,31,121.817768
0.0,31,121.820938
0.0,31,121.824109
0.0,31,121.827268
0.0,31,121.830439
-1.0,31,121.833604
0.0,31,121.836763
0.0,31,121.839921
0.0,31,121.843092
0.0,31,121.846269
0.0,31,121.849431
0.0,31,121.852604
0.0,31,121.855764
0.0,31,121.858921
-1.0,31,121.862114
0.0,31,121.865295
0.0,31,121.868457
0.0,31,121.871621
0.0,31,121.874833
0.0,31,121.877999
0.0,31,121.881161
0.0,31,121.884331
0.0,31,121.887493
0.0,31,121.890673
0.0,31,121.89384
-1.0,31,121.896992
0.0,31,121.90015
0.0,31,121.903341
0.0,31,121.906485
0.0,31,121.909636
0.0,31,121.912798
0.0,31,121.915963
0.0,31,121.91911
0.0,31,121.922265
-1.0,31,121.92542
-1.0,31,121.928572
-1.0,31,121.931723
0.0,31,121.934879
0.0,31,121.938019
0.0,31,121.941187
0.0,31,121.944344
0.0,31,121.947501
0.0,31,121.950665
0.0,31,121.953819
0.0,31,121.956969
0.0,31,121.960109
0.0,31,121.963265
-2.0,31,121.966388
0.0,31,121.96953
0.0,31,121.972673
0.0,31,121.975829
0.0,31,121.978975
0.0,31,121.982106
0.0,31,121.985246
0.0,31,121.988401
0.0,31,121.991557
0.0,31,121.994721
0.0,31,121.997856
0.0,31,122.001
0.0,31,122.079508
0.0,31,122.083781
0.0,31,122.087014
0.0,31,122.090085
0.0,31,122.093141
0.0,31,122.096213
0.0,31,122.099311
0.0,31,122.102787
0.0,31,122.105944
0.0,31,122.109058
-1.0,31,122.112209
0.0,31,122.115424
0.0,31,122.118623
0.0,31,122.121877
0.0,31,122.125083
0.0,31,122.128283
0.0,31,122.131492
0.0,31,122.134758
0.0,31,122.137935
0.0,31,122.14119
0.0,31,122.14439
0.0,31,122.147565
0.0,31,122.150805
0.0,31,122.154021
-2.0,31,122.157286
-1.0,31,122.160518
0.0,31,122.163775
0.0,31,122.166943
-2.0,31,122.170211
0.0,31,122.173425
0.0,31,122.176682
0.0,31,122.179871
-1.0,31,122.183146
0.0,31,122.186338
0.0,31,122.189593
0.0,31,122.19279
0.0,31,122.196055
0.0,31,122.199273
0.0,31,122.202488
0.0,31,122.205759
0.0,31,122.208959
0.0,31,122.212196
0.0,31,122.215352
0.0,31,122.218618
0.0,31,122.221819
0.0,31,122.225088
0.0,31,122.228292
-1.0,31,122.231562
0.0,31,122.234797
0.0,31,122.238
0.0,31,122.241228
0.0,31,122.244433
-1.0,31,122.247679
-1.0,31,122.250869
0.0,31,122.254127
0.0,31,122.257311
0.0,31,122.260556
0.0,31,122.26373
0.0,31,122.266979
0.0,31,122.270207
0.0,31,122.273404
-1.0,31,122.276642
0.0,31,122.279848
-1.0,31,122.283031
0.0,31,122.286206
0.0,31,122.28941
-2.0,31,122.368882
0.0,31,122.372025
0.0,31,122.375111
0.0,31,122.378193
0.0,31,122.381266
-1.0,31,122.384339
0.0,31,122.387411
0.0,31,122.390474
0.0,31,122.393552
0.0,31,122.396596
-1.0,31,122.399675
0.0,31,122.402726
0.0,31,122.405789
0.0,31,122.408858
0.0,31,122.411945
0.0,31,122.415018
0.0,31,122.418075
-1.0,31,122.421135
-1.0,31,122.424214
0.0,31,122.427277
0.0,31,122.430376
0.0,31,122.433437
-1.0,31,122.436519
0.0,31,122.439585
0.0,31,122.442647
0.0,31,122.445704
0.0,31,122.448786
0.0,31,122.451835
-1.0,31,122.454909
0.0,31,122.457972
0.0,31,122.461107
0.0,31,122.464168
0.0,31,122.467231
0.0,31,122.470275
0.0,31,122.473337
0.0,31,122.476402
-1.0,31,122.479499
-1.0,31,122.482557
0.0,31,122.48563
0.0,31,122.48868
0.0,31,122.491755
0.0,31,122.494872
0.0,31,122.497949
0.0,31,122.500998
-1.0,31,122.50405
0.0,31,122.507118
0.0,31,122.510203
0.0,31,122.513289
-1.0,31,122.51634
0.0,31,122.519391
0.0,31,122.522455
0.0,31,122.525568
0.0,31,122.528611
-1.0,31,122.531657
0.0,31,122.534714
0.0,31,122.537761
0.0,31,122.54082
0.0,31,122.543853
0.0,31,122.546912
0.0,31,122.550035
0.0,31,122.553067
0.0,31,122.556116
0.0,31,122.559177
0.0,31,122.562327
0.0,31,122.565381
0.0,31,122.56843
0.0,31,122.648763
0.0,31,122.652061
0.0,31,122.655281
0.0,31,122.658546
-1.0,31,122.661789
0.0,31,122.664986
0.0,31,122.668196
0.0,31,122.671382
0.0,31,122.674548
-1.0,31,122.677718
0.0,31,122.680925
0.0,31,122.684109
0.0,31,122.687306
0.0,31,122.690499
0.0,31,122.693685
-1.0,31,122.696872
0.0,31,122.700051
-1.0,31,122.70325
-3.0,31,122.706432
0.0,31,122.709604
-2.0,31,122.712779
0.0,31,122.715958
0.0,31,122.719129
0.0,31,122.722321
0.0,31,122.725484
-1.0,31,122.728668
0.0,31,122.731823
-1.0,31,122.734981
0.0,31,122.738154
-1.0,31,122.741336
0.0,31,122.744492
0.0,31,122.747672
0.0,31,122.75082
0.0,31,122.753979
0.0,31,122.757131
-1.0,31,122.760285
0.0,31,122.763451
-1.0,31,122.766576
-2.0,31,122.769727
0.0,31,122.772884
0.0,31,122.776021
0.0,31,122.779169
0.0,31,122.782316
0.0,31,122.785463
0.0,31,122.78863
0.0,31,122.791772
0.0,31,122.794955
-2.0,31,122.79833
0.0,31,122.801721
-1.0,31,122.805123
0.0,31,122.808498
-1.0,31,122.812015
0.0,31,122.815431
-1.0,31,122.818846
0.0,31,122.822311
0.0,31,122.82573
0.0,31,122.82885
0.0,31,122.831987
-1.0,31,122.835114
0.0,31,122.83826
0.0,31,122.84144
0.0,31,122.84456
0.0,31,122.847699
-1.0,31,122.850852
0.0,31,122.853982
0.0,31,122.857129
0.0,31,122.935735
0.0,31,122.938987
0.0,31,122.942303
0.0,31,122.945627
0.0,31,122.948993
0.0,31,122.952356
0.0,31,122.955691
0.0,31,122.959096
0.0,31,122.962427
-1.0,31,122.965818
0.0,31,122.969155
0.0,31,122.972507
0.0,31,122.975884
0.0,31,122.979172
0.0,31,122.98254
-1.0,31,122.985934
0.0,31,122.989275
0.0,31,122.992657
0.0,31,122.996032
-3.0,31,122.999348
0.0,31,123.002737
0.0,31,123.006137
0.0,31,123.009523
0.0,31,123.01289
0.0,31,123.016181
-1.0,31,123.019557
0.0,31,123.022926
0.0,31,123.026289
-2.0,31,123.029625
0.0,31,123.033015
-1.0,31,123.036414
0.0,31,123.039755
0.0,31,123.043092
0.0,31,123.0465
-2.0,31,123.049867
0.0,31,123.053213
0.0,31,123.056483
0.0,31,123.059845
0.0,31,123.063211
0.0,31,123.066525
0.0,31,123.069896
0.0,31,123.073285
0.0,31,123.076593
0.0,31,123.079964
-1.0,31,123.083353
-3.0,31,123.086749
-6.0,31,123.090116
0.0,31,123.093402
-1.0,31,123.096787
0.0,31,123.100297
-2.0,31,123.103533
0.0,31,123.106653
0.0,31,123.109746
0.0,31,123.112869
0.0,31,123.11595
0.0,31,123.119021
0.0,31,123.122115
0.0,31,123.125177
0.0,31,123.128268
0.0,31,123.131346
0.0,31,123.134399
0.0,31,123.137472
0.0,31,123.140544
0.0,31,123.143578
-1.0,31,123.146648
0.0,31,123.149697
-1.0,31,123.229306
0.0,31,123.232574
-1.0,31,123.235797
0.0,31,123.238982
-1.0,31,123.242167
-1.0,31,123.245341
0.0,31,123.248536
0.0,31,123.25173
0.0,31,123.254896
0.0,31,123.258044
0.0,31,123.261213
0.0,31,123.264389
0.0,31,123.267551
0.0,31,123.270735
0.0,31,123.273945
0.0,31,123.277109
-1.0,31,123.280277
-1.0,31,123.283441
-1.0,31,123.286639
0.0,31,123.289814
-1.0,31,123.292997
-1.0,31,123.296155
0.0,31,123.29931
0.0,31,123.302457
0.0,31,123.305623
0.0,31,123.308791
0.0,31,123.311945
0.0,31,123.315096
0.0,31,123.318257
0.0,31,123.321436
0.0,31,123.324592
0.0,31,123.327799
0.0,31,123.331043
-2.0,31,123.334223
0.0,31,123.337378
0.0,31,123.340548
0.0,31,123.343701
0.0,31,123.346878
0.0,31,123.350036
0.0,31,123.3532
-1.0,31,123.356363
-1.0,31,123.359538
0.0,31,123.362685
0.0,31,123.365851
-1.0,31,123.369013
0.0,31,123.372192
0.0,31,123.37534
0.0,31,123.378496
0.0,31,123.381681
0.0,31,123.384854
0.0,31,123.388013
0.0,31,123.391182
0.0,31,123.394341
0.0,31,123.39749
0.0,31,123.400648
0.0,31,123.403781
0.0,31,123.406934
0.0,31,123.410075
-1.0,31,123.413212
0.0,31,123.416351
0.0,31,123.419497
0.0,31,123.422654
-2.0,31,123.425791
0.0,31,123.428944
0.0,31,123.432118
-3.0,31,123.435261
0.0,31,123.514205
-1.0,31,123.517448
-1.0,31,123.520616
0.0,31,123.523784
0.0,31,123.526949
0.0,31,123.530089
0.0,31,123.533219
0.0,31,123.536339
0.0,31,123.53946
-1.0,31,123.542613
0.0,31,123.545749
0.0,31,123.548891
0.0,31,123.552025
0.0,31,123.555153
0.0,31,123.558269
0.0,31,123.561393
0.0,31,123.564548
0.0,31,123.567677
0.0,31,123.570798
0.0,31,123.573926
-1.0,31,123.57704
0.0,31,123.580145
0.0,31,123.583276
0.0,31,123.586526
-1.0,31,123.589663
0.0,31,123.59279
0.0,31,123.595933
0.0,31,123.599087
0.0,31,123.60266
0.0,31,123.605912
-1.0,31,123.609145
-1.0,31,123.612386
0.0,31,123.615624
0.0,31,123.618807
0.0,31,123.621995
-1.0,31,123.625162
0.0,31,123.628344
0.0,31,123.631535
0.0,31,123.634709
0.0,31,123.637917
0.0,31,123.641086
-1.0,31,123.644263
0.0,31,123.647434
0.0,31,123.650608
0.0,31,123.653811
-1.0,31,123.657049
0.0,31,123.660271
0.0,31,123.663483
0.0,31,123.666643
0.0,31,123.669816
0.0,31,123.673022
0.0,31,123.676209
-2.0,31,123.679377
0.0,31,123.682542
0.0,31,123.685712
0.0,31,123.688866
0.0,31,123.69202
0.0,31,123.695188
0.0,31,123.698357
0.0,31,123.701537
0.0,31,123.704718
0.0,31,123.707885
0.0,31,123.711063
-1.0,31,123.714214
0.0,31,123.717365
0.0,31,123.720545
0.0,31,123.79961
0.0,31,123.802862
0.0,31,123.806193
0.0,31,123.809518
0.0,31,123.812917
0.0,31,123.816269
-2.0,31,123.819656
0.0,31,123.823057
0.0,31,123.826447
0.0,31,123.829765
0.0,31,123.833177
0.0,31,123.836582
0.0,31,123.840002
0.0,31,123.843344
0.0,31,123.846746
0.0,31,123.850144
0.0,31,123.853549
0.0,31,123.856876
0.0,31,123.860273
0.0,31,123.863672
-2.0,31,123.867041
0.0,31,123.870462
0.0,31,123.873872
0.0,31,123.877197
0.0,31,123.880632
-1.0,31,123.884032
0.0,31,123.887413
0.0,31,123.89078
0.0,31,123.894177
0.0,31,123.897588
0.0,31,123.900986
0.0,31,123.904311
0.0,31,123.907771
0.0,31,123.911197
0.0,31,123.914587
-1.0,31,123.917996
0.0,31,123.921318
0.0,31,123.924717
0.0,31,123.928117
-2.0,31,123.93143
0.0,31,123.934819
0.0,31,123.938223
0.0,31,123.941532
-1.0,31,123.944929
-1.0,31,123.948318
0.0,31,123.951665
0.0,31,123.955038
0.0,31,123.958418
0.0,31,123.961804
0.0,31,123.96516
-1.0,31,123.96852
0.0,31,123.971891
0.0,31,123.97527
0.0,31,123.978591
-4.0,31,123.982003
-1.0,31,123.9854
-2.0,31,123.988729
0.0,31,123.992098
0.0,31,123.995514
0.0,31,123.998845
0.0,31,124.002233
0.0,31,124.005608
0.0,31,124.008918
-1.0,31,124.012314
0.0,31,124.015677
0.0,31,124.01899
0.0,31,124.09878
0.0,31,124.102285
0.0,31,124.105452
0.0,31,124.108568
0.0,31,124.11166
0.0,31,124.114738
0.0,31,124.11781
0.0,31,124.120894
0.0,31,124.123973
0.0,31,124.127035
0.0,31,124.130123
0.0,31,124.133176
0.0,31,124.136268
0.0,31,124.139345
0.0,31,124.142409
-1.0,31,124.145491
0.0,31,124.148582
0.0,31,124.151638
0.0,31,124.154708
0.0,31,124.157819
-1.0,31,124.160916
0.0,31,124.163974
0.0,31,124.167021
0.0,31,124.170085
0.0,31,124.173135
0.0,31,124.176192
0.0,31,124.179253
0.0,31,124.182342
0.0,31,124.18545
0.0,31,124.188506
0.0,31,124.19155
0.0,31,124.194596
0.0,31,124.197663
-1.0,31,124.20071
0.0,31,124.203787
0.0,31,124.206893
0.0,31,124.209959
-1.0,31,124.213006
0.0,31,124.216054
0.0,31,124.219195
0.0,31,124.222241
0.0,31,124.225293
0.0,31,124.228358
0.0,31,124.231424
0.0,31,124.234502
0.0,31,124.237597
-1.0,31,124.240655
0.0,31,124.243717
0.0,31,124.246752
0.0,31,124.249803
0.0,31,124.252931
-1.0,31,124.255992
-1.0,31,124.259052
0.0,31,124.262115
0.0,31,124.265232
-1.0,31,124.268282
0.0,31,124.271381
0.0,31,124.274437
0.0,31,124.277521
0.0,31,124.280646
-1.0,31,124.283693
0.0,31,124.286736
0.0,31,124.289776
0.0,31,124.292821
0.0,31,124.295909
-1.0,31,124.298951
-1.0,31,124.378504
-1.0,31,124.381677
0.0,31,124.384788
0.0,31,124.387898
0.0,31,124.39101
0.0,31,124.394087
-1.0,31,124.397169
0.0,31,124.400247
0.0,31,124.403324
0.0,31,124.406391
0.0,31,124.409468
-1.0,31,124.412549
0.0,31,124.41565
0.0,31,124.418732
0.0,31,124.421817
0.0,31,124.424917
-1.0,31,124.427997
0.0,31,124.431072
-3.0,31,124.434147
0.0,31,124.43729
-2.0,31,124.440402
0.0,31,124.443468
0.0,31,124.446513
-1.0,31,124.44958
0.0,31,124.45269
0.0,31,124.455722
-2.0,31,124.458783
0.0,31,124.461884
0.0,31,124.464926
-1.0,31,124.467958
0.0,31,124.470983
-1.0,31,124.474095
0.0,31,124.477128
0.0,31,124.480206
0.0,31,124.483296
-4.0,31,124.486336
0.0,31,124.489451
0.0,31,124.492476
0.0,31,124.495507
0.0,31,124.498616
0.0,31,124.501646
0.0,31,124.50475
0.0,31,124.507782
0.0,31,124.51082
0.0,31,124.513856
0.0,31,124.516955
0.0,31,124.520008
0.0,31,124.523065
0.0,31,124.526091
0.0,31,124.529118
0.0,31,124.532257
0.0,31,124.535293
0.0,31,124.538311
-1.0,31,124.541342
0.0,31,124.544465
0.0,31,124.547501
-1.0,31,124.550523
0.0,31,124.553554
0.0,31,124.556643
0.0,31,124.559699
0.0,31,124.562779
0.0,31,124.565808
-2.0,31,124.568826
0.0,31,124.571874
0.0,31,124.574939
0.0,31,124.577969
-1.0,31,124.657769
0.0,31,124.6611
-3.0,31,124.664304
-1.0,31,124.66747
0.0,31,124.670646
0.0,31,124.673817
-4.0,31,124.676975
0.0,31,124.68015
0.0,31,124.683303
0.0,31,124.68647
-2.0,31,124.689626
-1.0,31,124.692797
0.0,31,124.69595
0.0,31,124.699102
0.0,31,124.702243
0.0,31,124.705407
0.0,31,124.708572
0.0,31,124.71171
0.0,31,124.714851
0.0,31,124.718011
0.0,31,124.721149
0.0,31,124.724295
0.0,31,124.727486
0.0,31,124.730671
0.0,31,124.733849
0.0,31,124.737056
0.0,31,124.740215
-2.0,31,124.743353
0.0,31,124.74649
-1.0,31,124.749632
0.0,31,124.752794
-1.0,31,124.75592
0.0,31,124.759108
0.0,31,124.762364
0.0,31,124.765564
0.0,31,124.76873
-1.0,31,124.771864
0.0,31,124.775028
0.0,31,124.77818
0.0,31,124.781322
0.0,31,124.784524
-2.0,31,124.787658
0.0,31,124.790807
0.0,31,124.793936
0.0,31,124.797067
0.0,31,124.800197
0.0,31,124.803417
0.0,31,124.806547
0.0,31,124.809692
0.0,31,124.812841
0.0,31,124.815957
0.0,31,124.819155
0.0,31,124.82229
0.0,31,124.82543
0.0,31,124.828582
0.0,31,124.831709
0.0,31,124.834829
-2.0,31,124.838006
0.0,31,124.841171
-1.0,31,124.844311
0.0,31,124.847447
0.0,31,124.850598
-1.0,31,124.853738
-2.0,31,124.856875
0.0,31,124.860014
-1.0,31,124.863127
0.0,31,124.942189
0.0,31,124.945531
0.0,31,124.948732
0.0,31,124.951898
0.0,31,124.955047
0.0,31,124.958199
0.0,31,124.961335
0.0,31,124.964469
0.0,31,124.967585
0.0,31,124.970729
0.0,31,124.97386
0.0,31,124.977002
-1.0,31,124.980125
-1.0,31,124.98326
-1.0,31,124.986387
0.0,31,124.989493
0.0,31,124.992636
0.0,31,124.995792
0.0,31,124.998931
-1.0,31,125.002051
0.0,31,125.005182
0.0,31,125.008302
0.0,31,125.011429
0.0,31,125.014553
-2.0,31,125.017702
0.0,31,125.020839
0.0,31,125.023974
0.0,31,125.027111
0.0,31,125.030248
0.0,31,125.033379
0.0,31,125.036483
0.0,31,125.039618
0.0,31,125.042755
-1.0,31,125.045884
0.0,31,125.049002
0.0,31,125.052137
0.0,31,125.055261
-1.0,31,125.058431
0.0,31,125.061546
-1.0,31,125.064682
0.0,31,125.06781
0.0,31,125.07094
0.0,31,125.074067
-1.0,31,125.077194
0.0,31,125.080333
0.0,31,125.083469
0.0,31,125.086728
0.0,31,125.089861
-2.0,31,125.092987
0.0,31,125.096137
0.0,31,125.099288
0.0,31,125.10275
-1.0,31,125.105909
0.0,31,125.109006
0.0,31,125.112083
0.0,31,125.115219
-1.0,31,125.118348
-1.0,31,125.121528
0.0,31,125.124724
0.0,31,125.127958
-1.0,31,125.131149
-2.0,31,125.134341
0.0,31,125.137545
0.0,31,125.140797
0.0,31,125.143982
-1.0,31,125.147186
0.0,31,125.150388
0.0,31,125.230524
0.0,31,125.233723
0.0,31,125.236881
0.0,31,125.240016
0.0,31,125.243138
-1.0,31,125.246279
0.0,31,125.249415
0.0,31,125.252574
0.0,31,125.255694
0.0,31,125.258829
0.0,31,125.26197
-1.0,31,125.265087
0.0,31,125.268215
0.0,31,125.271343
0.0,31,125.274495
0.0,31,125.277613
0.0,31,125.28075
0.0,31,125.283881
0.0,31,125.287008
-1.0,31,125.290136
0.0,31,125.293245
0.0,31,125.296369
-1.0,31,125.2995
0.0,31,125.302641
0.0,31,125.305757
0.0,31,125.308894
-1.0,31,125.311998
-3.0,31,125.315111
0.0,31,125.318228
0.0,31,125.321351
0.0,31,125.324465
0.0,31,125.327579
0.0,31,125.330688
0.0,31,125.333812
0.0,31,125.336938
-1.0,31,125.340075
0.0,31,125.343225
0.0,31,125.346348
0.0,31,125.34949
0.0,31,125.352601
0.0,31,125.355712
0.0,31,125.358869
0.0,31,125.361994
0.0,31,125.365109
0.0,31,125.368249
0.0,31,125.371396
0.0,31,125.374509
0.0,31,125.377636
0.0,31,125.38076
-1.0,31,125.383892
0.0,31,125.387004
0.0,31,125.390133
0.0,31,125.393246
-1.0,31,125.396384
0.0,31,125.399511
0.0,31,125.402632
0.0,31,125.405762
0.0,31,125.408887
0.0,31,125.412006
0.0,31,125.415123
0.0,31,125.418261
0.0,31,125.421394
0.0,31,125.424508
0.0,31,125.427644
-1.0,31,125.430786
0.0,31,125.433916
0.0,31,125.512334
0.0,31,125.515559
0.0,31,125.518721
0.0,31,125.521887
0.0,31,125.525044
0.0,31,125.528185
